id,author_id,author_name,author_handler,author_avatar,lang,type,text,date,mention_ids,mention_names,retweets,favorites,links,links_first,image_links,image_links_first,rp_user_id,rp_user_name,location,tweet_link,search
1179751176834822144,909569335,Alan ⎊,AlanF1239,https://pbs.twimg.com/profile_images/1212972647316905984/obH_KTtG_bigger.jpg,es,original,Tendré que disgustar hoy #JokerMovie,2019-10-03T13:32:53.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/AlanF1239/status/1179751176834822144,#jokermovie
1179750971292966916,151629880,Taquito de castakan,hperezm001,https://pbs.twimg.com/profile_images/1220944383853367297/OWtRwZFP_bigger.jpg,es,original,En el lenguaje simple y populachero del #presidenteLopez hay que recordarle que las mentiras hacen llorar al niño Dios; también matar y robar son violaciones a los mandamientos #renunciasheinbaum #SiMananaCaeElMeteorito #JokerMovie #MovilizacionNacional #Cinturondepaz,2019-10-03T13:32:04.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/hperezm001/status/1179750971292966916,#jokermovie
1179750955807645703,382445000,Orlando Maldonado,orlandoenelcine,https://pbs.twimg.com/profile_images/1216807571677306881/qWbmcMjP_bigger.jpg,es,original,Una de las películas más importante del año estrena hoy. Espero poder formar parte de discusiones saludables sobre ella. #JokerMovie pic.twitter.com/KrOfvQw83d,2019-10-03T13:32:01.000Z,[],[],4,21,"[""https://t.co/KrOfvQw83d""]",https://t.co/KrOfvQw83d,[],,,,,https://twitter.com/orlandoenelcine/status/1179750955807645703,#jokermovie
1179750441665605633,616511402,Julian Pablo Dulon,yulian_1969,https://pbs.twimg.com/profile_images/1226675878920368130/WtxNi444_bigger.jpg,es,original,Ojalá aparezca el caballero nocturno y se lo garche arriba del batimovil  #jokermovie,2019-10-03T13:29:58.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/yulian_1969/status/1179750441665605633,#jokermovie
1179750143609970688,540251788,BOCA CONTRA TODOS ⑫,passuccijuan,https://pbs.twimg.com/profile_images/1235030049075712000/mNKUz6f2_bigger.jpg,es,original,VAYAN A VER @jokermovie #JokerMovie #Joker en una orden(¿?),2019-10-03T13:28:47.000Z,"[""1038128227485532160""]","[""jokermovie""]",0,2,[],,[],,,,,https://twitter.com/passuccijuan/status/1179750143609970688,#jokermovie
1179750044112687104,1949841710,Juan/Chema,cinexperiencia,https://pbs.twimg.com/profile_images/901148845660291072/oS8tid9g_bigger.jpg,es,original,¡Tomando mucho café para aguantar hoy la premier de #JokerMovie ! pic.twitter.com/tmE0IijbXr,2019-10-03T13:28:23.000Z,[],[],1,0,"[""https://t.co/tmE0IijbXr""]",https://t.co/tmE0IijbXr,[],,,,,https://twitter.com/cinexperiencia/status/1179750044112687104,#jokermovie
1179749187564515331,1121463168067362820,Ferreol,FerreolTerror,https://pbs.twimg.com/profile_images/1121463509995462657/tiTMLbPV_bigger.png,es,quote,"Inquietante #libro que nos presenta la imaginación de un niño solitario o lo que se esconde más allá de la sombras.

#thrillerpsicológico #novelagótica #terrorgótico #FelizJueves 
#JokerConRadioacktiva 
#Meteorito #JokerMovie #queleer #novela #recomiendoleer #LibrosRecomendadoshttps://twitter.com/Planetadelibros/status/1179742901426950144 …",2019-10-03T13:24:59.000Z,"[""887833585"",""910497267429277696""]","[""StephenChbosky"",""edit_planeta""]",0,0,"[""https://twitter.com/Planetadelibros/status/1179742901426950144""]",https://twitter.com/Planetadelibros/status/1179742901426950144,[],,,,,https://twitter.com/FerreolTerror/status/1179749187564515331,#jokermovie
1179748543378182145,146606154,CARLOS A. HERRERA,KLOSHERRERA,https://pbs.twimg.com/profile_images/631649271402635265/FBS4sZrW_bigger.jpg,es,original,#JokerConRadioacktiva yo quiero ir Pachangas !!! Mi hijo y yo salimos de semana de receso y que mejor plan que ir a cine a ver #JokerMovie,2019-10-03T13:22:26.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/KLOSHERRERA/status/1179748543378182145,#jokermovie
1179748356844933120,832716818779238402,KillerMARI0  🐷 👑,KillerMari0,https://pbs.twimg.com/profile_images/1037369602664214530/RTkrK5nP_bigger.jpg,es,original,"¡Hoy veré #Joker ! ¡Será un excelente día! ¡Nada puede salir mal! 😃

3 Doritos después...

#Memes #memesenespanol #Meteorito #BuenJueves @Doritos_Mx #JokerMovie #MeanGirls #MeanGirlsDaypic.twitter.com/idrmeRceS6",2019-10-03T13:21:41.000Z,"[""113413385""]","[""Doritos_Mx""]",0,1,"[""https://t.co/idrmeRceS6""]",https://t.co/idrmeRceS6,"[""https://pbs.twimg.com/media/EF9O4HlWkAATQl5.jpg""]",https://pbs.twimg.com/media/EF9O4HlWkAATQl5.jpg,,,,https://twitter.com/KillerMari0/status/1179748356844933120,#jokermovie
1179748311592517632,73785618,camilo perea,camilo_9011,https://pbs.twimg.com/profile_images/1279667090/DSC05506_bigger.JPG,es,original,#JokerConRadioacktiva #JokerMovie  @Radioacktiva_  la respuesta es: que paso ayer o hangover,2019-10-03T13:21:30.000Z,"[""22142090""]","[""Radioacktiva_""]",0,0,[],,[],,,,,https://twitter.com/camilo_9011/status/1179748311592517632,#jokermovie
1179748228821946369,2878694074,Mario Gurrola,mariogd22,https://pbs.twimg.com/profile_images/1230342363220004864/WQ4KL3hN_bigger.jpg,es,original,"Yo llegando al cine antes de la premiere🤡
#JokerMovie pic.twitter.com/sjqwEpSTNE",2019-10-03T13:21:11.000Z,[],[],0,1,"[""https://t.co/sjqwEpSTNE""]",https://t.co/sjqwEpSTNE,[],,,,,https://twitter.com/mariogd22/status/1179748228821946369,#jokermovie
1179748200762286081,113941041,Marta Leiva Lenis,DivinaMarta,https://pbs.twimg.com/profile_images/973734412054679553/yumU7-Jn_bigger.jpg,es,original,¡No me importa si #JokerMovie es mala! Siempre voy a amar a Joaquin papacito Phoenix. Siempre.,2019-10-03T13:21:04.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/DivinaMarta/status/1179748200762286081,#jokermovie
1179747655695642625,145038319,Alejandro Zapata,kronos246,https://pbs.twimg.com/profile_images/946181978424045568/poDi8HMn_bigger.jpg,es,original,@Radioacktiva_ #elgallo #JokerMovie la trilogía es Que pasó ayer?,2019-10-03T13:18:54.000Z,"[""22142090""]","[""Radioacktiva_""]",0,0,[],,[],,,,,https://twitter.com/kronos246/status/1179747655695642625,#jokermovie
1179747159727579139,259002617,Camilo Rodriguez,Kmilo1213,https://pbs.twimg.com/profile_images/695714892255522816/0IEXiFV7_bigger.jpg,es,original,#JokerMovie #JokerConRadioacktiva la trilogía es the hangover @Radioacktiva_ @gacelacardona @santorendon,2019-10-03T13:16:56.000Z,"[""22142090"",""57024900"",""56713266""]","[""Radioacktiva_"",""gacelacardona"",""santorendon""]",0,0,[],,[],,,,,https://twitter.com/Kmilo1213/status/1179747159727579139,#jokermovie
1179746992257470464,223297270,X I M E N A  🍃,eximena06,https://pbs.twimg.com/profile_images/1186824492540219393/w853b8Qe_bigger.jpg,es,original,@Radioacktiva_ #JokerConRadioacktiva #JokerMovie Que pasó Ayer.,2019-10-03T13:16:16.000Z,"[""22142090""]","[""Radioacktiva_""]",0,0,[],,[],,,,,https://twitter.com/eximena06/status/1179746992257470464,#jokermovie
1179746609556537346,37452690,Frank Black ,frankblackhal,https://pbs.twimg.com/profile_images/1221455591039696896/-Y4hg6wB_bigger.jpg,es,original,"Buenos días para todos, menos para los que hacen spoilers de los filmes, especialmente de #JokerMovie Esos NO SON CRÍTICOS DE CINE, sino saboteadores de oficio, muchos de ellos consentidos por las distribuidoras de cine. A esos que arruinan la experiencia de ver una película... pic.twitter.com/rfea8bHZQK",2019-10-03T13:14:45.000Z,[],[],0,12,"[""https://t.co/rfea8bHZQK""]",https://t.co/rfea8bHZQK,[],,,,,https://twitter.com/frankblackhal/status/1179746609556537346,#jokermovie
1179746272862973958,146123714,Fabricio Reta,retafabri,https://pbs.twimg.com/profile_images/1152477433943207936/B8USfbNk_bigger.jpg,es,original,Es HOY!! #JokerMovie pic.twitter.com/PMv5ezi5wg,2019-10-03T13:13:24.000Z,[],[],0,2,"[""https://t.co/PMv5ezi5wg""]",https://t.co/PMv5ezi5wg,"[""https://pbs.twimg.com/media/EF9M-RlWwAA3IJS.jpg""]",https://pbs.twimg.com/media/EF9M-RlWwAA3IJS.jpg,,,,https://twitter.com/retafabri/status/1179746272862973958,#jokermovie
1179745205190299654,129652865,Jeffrey Carrillo,jeffC_03,https://pbs.twimg.com/profile_images/875546220550385669/lenavG7g_bigger.jpg,es,original,"#JokerMovie por fin, tantos comentarios positivos solo hacen que aumenten mis expectativas la estaba esperando @WBPicturesLatam",2019-10-03T13:09:10.000Z,"[""436258074""]","[""WBPicturesLatam""]",0,0,[],,[],,,,,https://twitter.com/jeffC_03/status/1179745205190299654,#jokermovie
1179745041524383744,141742288,Á1var0 1uis Andrés,alvrugal_2304,https://pbs.twimg.com/profile_images/1226003355933331458/jTdk6CYE_bigger.jpg,es,original,"Paro Nacional ✔
#JokerMovie ✔

Meteorito Apocalíptico del mes (Octubre)  

▓▓▓▓▓▓▓▓▓▓░░░░░ 69% (cargando)",2019-10-03T13:08:31.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/alvrugal_2304/status/1179745041524383744,#jokermovie
1179744476711063557,1164527260248039425,Movie Six,MovieSix_,https://pbs.twimg.com/profile_images/1164530299792973824/R3scVgc2_bigger.jpg,es,original,"🤡 LLEGÓ EL DÍA, SE ESTRENÓ OFICIALMENTE #JokerMovie 🤡 pic.twitter.com/i9ye3vsxpg",2019-10-03T13:06:16.000Z,[],[],0,0,"[""https://t.co/i9ye3vsxpg""]",https://t.co/i9ye3vsxpg,"[""https://pbs.twimg.com/media/EF9LV3nXkAAhe7s.jpg""]",https://pbs.twimg.com/media/EF9LV3nXkAAhe7s.jpg,,,,https://twitter.com/MovieSix_/status/1179744476711063557,#jokermovie
1180171958366986240,195181465,Dory,Fer_Garciacano,https://pbs.twimg.com/profile_images/1113935907604828162/smslqYhm_bigger.jpg,es,original,"Llévenme a ver #JokerMovie

Porfitas. pic.twitter.com/OJLuC758cb",2019-10-04T17:24:56.000Z,[],[],0,2,"[""https://t.co/OJLuC758cb""]",https://t.co/OJLuC758cb,[],,,,,https://twitter.com/Fer_Garciacano/status/1180171958366986240,#jokermovie
1180171919162781701,369678010,Hombre murciégalo,BorjaGMz,https://pbs.twimg.com/profile_images/1194389476958703616/yLCJA2nJ_bigger.jpg,es,original,@WarnerBrosSpain ¿ por qué no hacéis películas así más a menudo?  #JokerMovie,2019-10-04T17:24:46.000Z,"[""142336713""]","[""WarnerBrosSpain""]",0,0,[],,[],,,,,https://twitter.com/BorjaGMz/status/1180171919162781701,#jokermovie
1180171738178637824,3341954423,𝗔𝘆𝘂𝘄𝗼𝗸𝗶 𝗣𝗿𝗲𝘀𝗶𝗱𝗲𝗻𝘁𝗲,mirniuxnatusha,https://pbs.twimg.com/profile_images/1220165671654449158/NXwdmM8p_bigger.jpg,es,original,#JokerMovie es MAGISTRAL... Gracias #JoaquinPhoenix por esta obra maestra #Jokerpic.twitter.com/BGzrTndWks,2019-10-04T17:24:03.000Z,[],[],0,0,"[""https://t.co/BGzrTndWks""]",https://t.co/BGzrTndWks,"[""https://pbs.twimg.com/media/EGDP74VWsAAERQm.jpg""]",https://pbs.twimg.com/media/EGDP74VWsAAERQm.jpg,,,,https://twitter.com/mirniuxnatusha/status/1180171738178637824,#jokermovie
1180171661456228357,148486573,Dany  ✨,DanielaGarzaP,https://pbs.twimg.com/profile_images/1227058728165199872/b8qHrqy8_bigger.jpg,es,original,"Ayer vi #JokerMovie y quiero expresar mi sentir porque es mucho más de lo que esperaba y se acaba de convertir en mi película favorita del año. 

Es una historia cruda y muy envolvente que termina siendo una obra hermosa y maravillosa. pic.twitter.com/hePbKRjh3l",2019-10-04T17:23:45.000Z,[],[],0,3,"[""https://t.co/hePbKRjh3l""]",https://t.co/hePbKRjh3l,"[""https://pbs.twimg.com/media/EGDP3XKXUAApbaG.jpg""]",https://pbs.twimg.com/media/EGDP3XKXUAApbaG.jpg,,,,https://twitter.com/DanielaGarzaP/status/1180171661456228357,#jokermovie
1180171653839499264,2888746383,𝓒𝓮𝓼𝓪𝓻 𝓐𝓻𝓽𝓾𝓻𝓸 𝓟𝓪𝓭𝓲𝓵𝓵𝓪 𝓡𝓪𝓶𝓸𝓼,ArtiPadRam,https://pbs.twimg.com/profile_images/1224521226191659008/ZFL-50Ka_bigger.jpg,es,original,"Opinión | #CinePlacuri #JokerMovie
El ""Joker"" es la mejor película del año, mejor que Avengers Endgame, checa la opinión de esta película
https://bit.ly/2LLzPft pic.twitter.com/hYtdA07Q9c",2019-10-04T17:23:43.000Z,[],[],0,0,"[""https://bit.ly/2LLzPft"",""https://t.co/hYtdA07Q9c""]",https://bit.ly/2LLzPft,"[""https://pbs.twimg.com/media/EGDP3A1XYAECumM.jpg""]",https://pbs.twimg.com/media/EGDP3A1XYAECumM.jpg,,,,https://twitter.com/ArtiPadRam/status/1180171653839499264,#jokermovie
1180171476051398656,1179850155060813824,cօղԵí  🐻 🦋,AmolaCocaCola2,https://pbs.twimg.com/profile_images/1234300459688636416/d6dhYY5l_bigger.jpg,es,original,"Alg me explica el meme del #Joker xdddd
Joker 2019 
#JokerMovie",2019-10-04T17:23:01.000Z,[],[],0,1,[],,[],,,,,https://twitter.com/AmolaCocaCola2/status/1180171476051398656,#jokermovie
1180171350096449539,52224398,CHRISTIAN,fasterofpuppets,https://pbs.twimg.com/profile_images/1233175926172606467/hkHXFEr0_bigger.jpg,es,original,"Subiendonos al tren de #ElBromas les dejo mi aporte de traducciones para algunos villanos, si tienen alguno compartan...
#JokerMovie #JoaquinPhoenixpic.twitter.com/LfyEqcH5Ln",2019-10-04T17:22:31.000Z,[],[],0,1,"[""https://t.co/LfyEqcH5Ln""]",https://t.co/LfyEqcH5Ln,"[""https://pbs.twimg.com/media/EGDPk0bWwAI92jE.jpg"",""https://pbs.twimg.com/media/EGDPlHdWwAAr-2n.jpg"",""https://pbs.twimg.com/media/EGDPlU0XoAcWw76.jpg"",""https://pbs.twimg.com/media/EGDPlo7XoAETFW8.jpg""]",https://pbs.twimg.com/media/EGDPk0bWwAI92jE.jpg,,,,https://twitter.com/fasterofpuppets/status/1180171350096449539,#jokermovie
1180171330043482115,572386059,RblGrl  ♀,katymaiden,https://pbs.twimg.com/profile_images/1084599500117700609/azFYCUSk_bigger.jpg,es,original,Solo puedo decir que la película de #JokerMovie 🃏 está increíble y la actuación de #JoaquinPhoenix es magistral 🥰,2019-10-04T17:22:26.000Z,[],[],0,2,[],,[],,,,,https://twitter.com/katymaiden/status/1180171330043482115,#jokermovie
1180171309562511360,1726869854,Adriana María,AdrianaDeMariaa,https://pbs.twimg.com/profile_images/1225934401424457728/Tb3mSRot_bigger.jpg,es,original,"Es una verdadera lástima que @Cinepolis tenga doblada la película en la sala Macro XE 👎

Afortunadamente pude ver el estreno en su idioma original en esa sala. Por lo menos los espectadores podrán verla subtitulada en otras salas. 

#Cinepolis #JokerMovie pic.twitter.com/pDRqO4KBcN",2019-10-04T17:22:21.000Z,"[""40355149""]","[""Cinepolis""]",0,0,"[""https://t.co/pDRqO4KBcN""]",https://t.co/pDRqO4KBcN,"[""https://pbs.twimg.com/media/EGDPbrHU8AAN2Wp.jpg""]",https://pbs.twimg.com/media/EGDPbrHU8AAN2Wp.jpg,,,,https://twitter.com/AdrianaDeMariaa/status/1180171309562511360,#jokermovie
1180171254994788352,3306874366,DianaVergara,dcve2509,https://pbs.twimg.com/profile_images/1151381797151944704/eieO-Las_bigger.jpg,es,original,Ya quiero ver #JokerMovie 🤭🤭,2019-10-04T17:22:08.000Z,[],[],0,1,[],,[],,,,,https://twitter.com/dcve2509/status/1180171254994788352,#jokermovie
1180171188011769857,1936335266,Chilidogs&+ 🇲🇽,ChilidogsBlvdHi,https://pbs.twimg.com/profile_images/1235066695770943488/G3gX-iOR_bigger.jpg,es,quote,"El respetable ciudadano no olvida Carlos Loret

#JokerMovie #ParoNacionalEC #15AnosRBD #DiaMundialdelaSonrisa #DiaMundialDeLosAnimales #FelizViernesATodoshttps://twitter.com/LeoSalva7/status/1179989123190398976 …",2019-10-04T17:21:52.000Z,[],[],1,0,"[""https://twitter.com/LeoSalva7/status/1179989123190398976""]",https://twitter.com/LeoSalva7/status/1179989123190398976,[],,,,,https://twitter.com/ChilidogsBlvdHi/status/1180171188011769857,#jokermovie
1180171174073884672,193575570,Thanagolf,Thanagolf,https://pbs.twimg.com/profile_images/1106815174969708544/iA020S56_bigger.jpg,es,original,Joaquin goes to Oscar 👏🏻  #JokerMovie pic.twitter.com/niTGtqSUKU,2019-10-04T17:21:49.000Z,[],[],0,1,"[""https://t.co/niTGtqSUKU""]",https://t.co/niTGtqSUKU,"[""https://pbs.twimg.com/media/EGDPbMmUcAA-D9J.jpg""]",https://pbs.twimg.com/media/EGDPbMmUcAA-D9J.jpg,,,,https://twitter.com/Thanagolf/status/1180171174073884672,#jokermovie
1180171095476965376,18015530,Tiex [+=••],diariodeunjugon,https://pbs.twimg.com/profile_images/720209690404237313/8VtGVemP_bigger.jpg,es,original,Pues a las 20:45 es mi turno 🤡 #JokerMovie pic.twitter.com/53ql9SFyVd,2019-10-04T17:21:30.000Z,[],[],1,4,"[""https://t.co/53ql9SFyVd""]",https://t.co/53ql9SFyVd,[],,,,,https://twitter.com/diariodeunjugon/status/1180171095476965376,#jokermovie
1180170995996516358,284716349,Jr,jrgalindozacapa,https://pbs.twimg.com/profile_images/1211823684983361542/VOHm8xe7_bigger.jpg,es,original,Otros viendo joker // yo #JokerMovie pic.twitter.com/Mai3rAdMIt,2019-10-04T17:21:06.000Z,[],[],17,42,"[""https://t.co/Mai3rAdMIt""]",https://t.co/Mai3rAdMIt,"[""https://pbs.twimg.com/media/EGDPQs-WwAItCjJ.jpg""]",https://pbs.twimg.com/media/EGDPQs-WwAItCjJ.jpg,,,,https://twitter.com/jrgalindozacapa/status/1180170995996516358,#jokermovie
1180170896801222657,426659263,Ricardo Barreira,BarreiraBanos,https://pbs.twimg.com/profile_images/1181085961691770880/Crwh9eJ8_bigger.jpg,es,original,Hora de despedirse...hora de #TheJoker #JokerMovie #JokerFilm #PutOnAHappyFace #JoaquinPhoenix #SerMalosYDisfrutarlopic.twitter.com/RR17LK6wsP,2019-10-04T17:20:42.000Z,[],[],0,0,"[""https://t.co/RR17LK6wsP""]",https://t.co/RR17LK6wsP,"[""https://pbs.twimg.com/media/EGDPK_aWoAANpU4.jpg"",""https://pbs.twimg.com/media/EGDPLCiXYAABIGM.jpg"",""https://pbs.twimg.com/media/EGDPLDmXoAAfHW8.jpg"",""https://pbs.twimg.com/media/EGDPLGmXoAU0kXt.jpg""]",https://pbs.twimg.com/media/EGDPK_aWoAANpU4.jpg,,,,https://twitter.com/BarreiraBanos/status/1180170896801222657,#jokermovie
1180170891570929672,1063137907614121984,Esther carmona,Estherc71772513,https://pbs.twimg.com/profile_images/1229149169220231168/9Ja_Cklc_bigger.jpg,es,quote,Jajajaja que se arme el date #JokerMovie #JokerFilmhttps://twitter.com/rthur013/status/1180098493567918081 …,2019-10-04T17:20:41.000Z,[],[],0,2,"[""https://twitter.com/rthur013/status/1180098493567918081""]",https://twitter.com/rthur013/status/1180098493567918081,[],,,,,https://twitter.com/Estherc71772513/status/1180170891570929672,#jokermovie
1180170854841356291,2947566353,Gary,garyale29,https://pbs.twimg.com/profile_images/1216006471940440065/b8v6wqXi_bigger.jpg,es,quote,"En conclusión, #JokerMovie está palmo a palmo con el Batman de Nolan. Es magistral por donde la vean y te deja con varios pensamientos a bordo. Vayan a disfrutarla :)! https://twitter.com/garyale29/status/1180169304907665408 …",2019-10-04T17:20:32.000Z,[],[],0,0,"[""https://twitter.com/garyale29/status/1180169304907665408""]",https://twitter.com/garyale29/status/1180169304907665408,[],,,,,https://twitter.com/garyale29/status/1180170854841356291,#jokermovie
1180170816987766785,282695491,Juan C. Soberanes,whyalwaysm,https://pbs.twimg.com/profile_images/1081253029922320384/qw9ykwUV_bigger.jpg,es,original,❤️ si unas fotitos bailando así ... insisto con #JokerMovie esta demasiado bien hecha en todos los aspectos pic.twitter.com/UNSC9cuFb3,2019-10-04T17:20:23.000Z,[],[],0,1,"[""https://t.co/UNSC9cuFb3""]",https://t.co/UNSC9cuFb3,"[""https://pbs.twimg.com/media/EGDPGVHWkAALkhy.jpg"",""https://pbs.twimg.com/media/EGDPGVJWkAAZa9_.jpg""]",https://pbs.twimg.com/media/EGDPGVHWkAALkhy.jpg,,,,https://twitter.com/whyalwaysm/status/1180170816987766785,#jokermovie
1180170766098341889,3288425058,Saúl Eduardo SM  😉,SalSantiago4,https://pbs.twimg.com/profile_images/1079252814113787904/FDHtGm_I_bigger.jpg,es,reply,"No porque huelas a pescado eres sirena.
#ElBromas
#JokerMovie",2019-10-04T17:20:11.000Z,[],[],0,0,[],,[],,2327142639,audelo655,,https://twitter.com/SalSantiago4/status/1180170766098341889,#jokermovie
1180170753913831425,2278337234,El Picalibro,elpicalibro,https://pbs.twimg.com/profile_images/420025305177128960/ft9rJA2T_bigger.jpeg,es,original,"Ahora que está de moda de nuevo el Joker, dejo un vídeo sobre la filosofía relacionada al personaje, y voy rumbo a ver la nueva versión, seguro vendrá video luego #ElJoker #JokerMovie  https://www.youtube.com/watch?v=kiTF0kty_m0&t= …",2019-10-04T17:20:08.000Z,[],[],6,21,"[""https://www.youtube.com/watch?v=kiTF0kty_m0&t=""]",https://www.youtube.com/watch?v=kiTF0kty_m0&t=,[],,,,,https://twitter.com/elpicalibro/status/1180170753913831425,#jokermovie
1180542781271531520,484724915,Dani,Dani92RG,https://pbs.twimg.com/profile_images/1144126379023380480/rWQCbVx__bigger.jpg,es,original,#JokerMovie peliculón impresionante. No le veo ni una sóla pega a la película. De principio a fin.,2019-10-05T17:58:27.000Z,[],[],2,4,[],,[],,,,,https://twitter.com/Dani92RG/status/1180542781271531520,#jokermovie
1180542540119990276,1163985910339424257,+queotracosa,queotracosa1,https://pbs.twimg.com/profile_images/1163987610089480200/c4Nn88CP_bigger.jpg,es,original,"#JokerMovie macabra, sencasional,   asombrosa, una fucking obra de arte; el seguimiento de un personaje al desborde de la locura, ocasionada por la falta de empatía de la sociedad, que lleva al nacimiento de un villano justificando su ira con su oscuro-tetrico comportamiento.",2019-10-05T17:57:29.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/queotracosa1/status/1180542540119990276,#jokermovie
1180542481072558082,102123038,diana.,Miss__Didi,https://pbs.twimg.com/profile_images/1226476002353786881/a1AyUrOa_bigger.jpg,es,original,"No es por seguir con el hype de la gente pero... Qué puta pasada #JokerMovie 🤡. Mejor de lo esperado, y #JoaquinPhoenix está brillante.pic.twitter.com/IGdG5oUT8m",2019-10-05T17:57:15.000Z,[],[],8,56,"[""https://t.co/IGdG5oUT8m""]",https://t.co/IGdG5oUT8m,[],,,,,https://twitter.com/Miss__Didi/status/1180542481072558082,#jokermovie
1180542478807638019,774379454,Bárbara,B_farron,https://pbs.twimg.com/profile_images/493783115786375168/SDovnb4u_bigger.jpeg,es,original,Esperando para ver #JokerMovie 🥤🤣🤩con @fato_slimpic.twitter.com/UGfsmI2wXY,2019-10-05T17:57:15.000Z,"[""390603895""]","[""fato_slim""]",1,1,"[""https://t.co/UGfsmI2wXY""]",https://t.co/UGfsmI2wXY,[],,,,,https://twitter.com/B_farron/status/1180542478807638019,#jokermovie
1180542394493804544,149157965,Gerardo Tziu,GerardoTH7,https://pbs.twimg.com/profile_images/1072902340192206848/kztMTsLH_bigger.jpg,es,original,Quiero ver #JokerMovie pero en mi pueblo solo hay doblada en latino que le quita mucho a la peli. 😏,2019-10-05T17:56:54.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/GerardoTH7/status/1180542394493804544,#jokermovie
1180542393315147776,1165367221360713728,PUNTO NEUTRO MX,puntoneutromx1,https://pbs.twimg.com/profile_images/1194431667466854402/wOjmtlGo_bigger.jpg,es,original,"Seguro aprovecharás éste fin de semana para ver #JokerMovie 
Los fans de Joaquin Phoenix ya piden el Oscar para el actor por dicha película. pic.twitter.com/6dlvetLcCR",2019-10-05T17:56:54.000Z,[],[],0,0,"[""https://t.co/6dlvetLcCR""]",https://t.co/6dlvetLcCR,[],,,,,https://twitter.com/puntoneutromx1/status/1180542393315147776,#jokermovie
1180542286968627200,399037797,Angel Franco,Franco__Angel,https://pbs.twimg.com/profile_images/1097077898354274304/ppV_UxOL_bigger.jpg,es,original,"La neta sigo impactado con su risa.
Que buena puta película. #JokerMovie pic.twitter.com/awTKzv0oqg",2019-10-05T17:56:29.000Z,[],[],0,0,"[""https://t.co/awTKzv0oqg""]",https://t.co/awTKzv0oqg,[],,,,,https://twitter.com/Franco__Angel/status/1180542286968627200,#jokermovie
1180542055900209153,1146252131168600064,Cinema para Promedios,cineppromedios,https://pbs.twimg.com/profile_images/1163191473392836610/FHDM1gxU_bigger.jpg,es,original,"Aunque #JokerMovie no sea un nuevo paso en la historia del cine, como muchos aseguran, si es una gran cinta. Lee nuestra #reseña!! #joker #cine #JoaquinPhoenix
#film #review #Guasonhttps://www.cinemaparapromedios.com.mx/2019/joker-2019/ …",2019-10-05T17:55:34.000Z,[],[],1,1,"[""https://www.cinemaparapromedios.com.mx/2019/joker-2019/""]",https://www.cinemaparapromedios.com.mx/2019/joker-2019/,[],,,,,https://twitter.com/cineppromedios/status/1180542055900209153,#jokermovie
1180541871774404609,215512572,Hugo Melendres,hugomelendres,https://pbs.twimg.com/profile_images/1043928555258810369/zwATUqV-_bigger.jpg,es,reply,No creo en twitter pero #JokerMovie es insuperable y la actuación de #JoaquinPhoenix es sublime,2019-10-05T17:54:50.000Z,[],[],0,1,[],,[],,16162783,dhanna,,https://twitter.com/hugomelendres/status/1180541871774404609,#jokermovie
1180541814971011077,1154812479416852481,Luis Angel RG,LuisAngelRG9,https://pbs.twimg.com/profile_images/1154822028345716736/CBgpboq5_bigger.jpg,es,original,"Que el presupuesto utilizado para ""Joker"" no haya representado ni un 10% del presupuesto utilizado para ""Avengers End Game"" lo hace una película más chingona todavía. Voy a ir a verla al cine 3 veces más, como mínimo. #jokermovie #peliculadelaño",2019-10-05T17:54:36.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/LuisAngelRG9/status/1180541814971011077,#jokermovie
1180541781617852416,2787091291,𝙴𝚛𝚊𝚜𝚖𝚘 𝚁𝚘𝚍𝚛í𝚐𝚞𝚎𝚣,Erasmonoficial,https://pbs.twimg.com/profile_images/506975756266635264/_J_UGdR__bigger.jpeg,es,original,"Totos en el tren del mame de #ElBromas , pero nadie en el chido que es #Coringa .   #JoaquinPhoenix #JokerMovie #Guason",2019-10-05T17:54:28.000Z,[],[],0,5,[],,[],,,,,https://twitter.com/Erasmonoficial/status/1180541781617852416,#jokermovie
1180541726680895488,772477261014507521,Tim Drake,HabemusCineArg,https://pbs.twimg.com/profile_images/1075429494037639169/wB0EUsSx_bigger.jpg,es,original,"Pd: no se si solo a mi me pasó, pero en varias escenas de #JokerMovie hubo como flashes o como que la pelicula ""fallaba"", a lo Fight Club que nos mostraba que todo era una ilusión del personaje principal",2019-10-05T17:54:15.000Z,[],[],1,1,[],,[],,,,,https://twitter.com/HabemusCineArg/status/1180541726680895488,#jokermovie
1180541706644676611,620242844,Pilarrr  🦋,Piilar_Ruiz,https://pbs.twimg.com/profile_images/1236050078449774592/Gp9XfJQ4_bigger.jpg,es,original,"Todo el mundo diciendo que la película de #JokerMovie es alucinante y yo sin verla
Define pringada",2019-10-05T17:54:10.000Z,[],[],0,0,[],,[],,,,,https://twitter.com/Piilar_Ruiz/status/1180541706644676611,#jokermovie
